SettlementGroupID,TradingRole,HedgeFlag,ValueMode,LongMarginRatio,ShortMarginRatio,InstrumentID,ParticipantID,ClientID
SG01,1,1,1,1.000000,1.000000,601228,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601229,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601231,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601233,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601238,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601258,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601288,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601311,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601313,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601318,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601326,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601328,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601333,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601336,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601339,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601366,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601368,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601369,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601375,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601377,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601388,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601390,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601398,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601500,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601515,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601518,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601519,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601555,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601558,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601566,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601567,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601579,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601588,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601595,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601599,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601600,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601601,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601607,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601608,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601611,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601616,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601618,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601619,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601628,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601633,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601636,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601666,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601668,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601669,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601677,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601678,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601688,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601689,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601699,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601700,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601717,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601718,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601727,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601766,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601777,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601788,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601789,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601798,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601799,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601800,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601801,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601808,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601811,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601818,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601828,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601838,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601857,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601858,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601866,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601872,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601877,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601878,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601880,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601881,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601882,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601886,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601888,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601890,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601898,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601899,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601900,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601901,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601908,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601918,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601919,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601928,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601929,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601933,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601939,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601949,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601952,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601958,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601965,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601966,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601968,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601969,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601985,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601988,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601989,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601991,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601992,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601996,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601997,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601998,00000000,00000000
SG01,1,1,1,1.000000,1.000000,601999,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603000,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603001,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603002,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603003,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603005,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603006,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603007,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603008,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603009,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603010,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603011,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603012,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603015,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603016,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603017,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603018,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603019,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603020,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603021,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603022,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603023,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603025,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603026,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603027,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603028,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603029,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603030,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603031,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603032,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603033,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603035,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603036,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603037,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603038,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603039,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603040,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603041,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603042,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603043,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603050,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603055,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603056,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603058,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603060,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603063,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603066,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603067,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603069,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603076,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603077,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603078,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603079,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603080,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603081,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603083,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603085,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603086,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603088,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603089,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603090,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603096,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603098,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603099,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603100,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603101,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603103,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603106,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603108,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603110,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603111,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603113,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603116,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603117,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603118,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603123,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603126,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603127,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603128,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603129,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603131,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603133,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603136,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603138,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603139,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603157,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603158,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603159,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603160,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603161,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603165,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603166,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603167,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603168,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603169,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603177,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603178,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603179,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603180,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603181,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603183,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603186,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603188,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603189,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603196,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603197,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603198,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603199,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603200,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603203,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603208,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603218,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603222,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603223,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603225,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603226,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603227,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603228,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603229,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603232,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603233,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603238,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603239,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603258,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603260,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603266,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603268,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603269,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603277,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603278,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603283,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603286,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603288,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603289,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603298,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603299,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603300,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603302,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603303,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603305,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603306,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603308,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603309,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603311,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603313,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603315,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603316,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603318,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603319,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603320,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603321,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603322,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603323,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603326,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603328,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603329,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603330,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603331,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603333,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603335,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603336,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603337,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603338,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603339,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603345,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603355,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603357,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603358,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603359,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603360,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603363,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603365,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603366,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603367,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603368,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603369,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603377,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603378,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603380,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603383,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603385,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603386,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603387,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603388,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603389,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603393,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603396,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603398,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603399,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603416,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603421,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603429,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603444,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603456,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603458,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603466,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603477,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603488,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603496,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603499,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603500,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603501,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603505,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603507,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603508,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603515,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603517,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603518,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603519,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603520,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603527,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603528,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603533,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603535,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603536,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603538,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603555,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603556,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603557,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603558,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603559,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603566,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603567,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603568,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603569,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603577,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603578,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603579,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603580,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603585,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603586,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603587,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603588,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603589,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603595,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603598,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603599,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603600,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603601,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603602,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603603,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603605,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603606,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603607,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603608,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603609,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603611,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603612,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603615,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603616,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603617,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603618,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603619,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603626,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603628,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603630,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603633,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603636,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603637,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603638,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603639,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603648,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603655,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603656,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603658,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603659,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603660,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603661,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603663,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603665,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603667,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603668,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603669,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603676,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603677,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603678,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603679,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603680,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603683,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603685,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603686,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603688,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603689,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603690,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603696,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603698,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603699,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603701,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603703,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603707,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603708,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603711,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603716,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603717,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603718,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603721,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603722,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603725,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603726,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603727,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603728,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603729,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603730,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603737,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603738,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603757,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603758,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603766,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603767,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603768,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603776,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603777,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603778,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603779,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603787,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603788,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603789,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603797,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603798,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603799,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603800,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603801,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603803,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603806,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603808,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603809,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603811,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603813,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603816,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603817,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603818,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603819,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603822,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603823,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603825,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603826,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603828,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603829,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603833,00000000,00000000
SG01,1,1,1,1.000000,1.000000,603838,00000000,00000000
