SettlementGroupID,CreateDate,OpenDate,ExpireDate,StartDelivDate,EndDelivDate,BasisPrice,MaxMarketOrderVolume,MinMarketOrderVolume,MaxLimitOrderVolume,MinLimitOrderVolume,PriceTick,AllowDelivPersonOpen,InstrumentID,InstLifePhase,IsFirstTradingDay
SG01,19961218,19970121,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600787,1,1
SG01,19970123,19970226,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600789,1,1
SG01,19970117,19970228,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600790,1,1
SG01,19970121,19970130,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600791,1,1
SG01,19970108,19970123,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600792,1,1
SG01,19881201,19970220,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600793,1,1
SG01,19970219,19970306,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600794,1,1
SG01,19921102,19970318,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600795,1,1
SG01,19970324,19970408,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600796,1,1
SG01,19970325,19970418,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600797,1,1
SG01,19970320,19970423,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600798,1,1
SG01,19931020,19931206,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600800,1,1
SG01,19931106,19940103,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600801,1,1
SG01,19931013,19940103,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600802,1,1
SG01,19931108,19940103,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600803,1,1
SG01,19850101,19940103,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600804,1,1
SG01,19931124,19940103,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600805,1,1
SG01,19931203,19940103,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600806,1,1
SG01,19920728,19940103,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600807,1,1
SG01,19931106,19940106,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600808,1,1
SG01,19931108,19940106,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600809,1,1
SG01,19931103,19940106,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600810,1,1
SG01,19931109,19940106,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600811,1,1
SG01,19931031,19940114,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600812,1,1
SG01,19931117,19940114,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600814,1,1
SG01,19931208,19940128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600815,1,1
SG01,19920504,19940128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600816,1,1
SG01,19920701,19940128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600817,1,1
SG01,19930806,19940128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600818,1,1
SG01,19930808,19940128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600819,1,1
SG01,19930806,19940128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600820,1,1
SG01,19920415,19940128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600821,1,1
SG01,19931008,19940204,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600822,1,1
SG01,19931012,19940204,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600823,1,1
SG01,19931012,19940204,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600824,1,1
SG01,19931010,19940204,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600825,1,1
SG01,19931008,19940204,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600826,1,1
SG01,19931010,19940204,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600827,1,1
SG01,19931218,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600828,1,1
SG01,19940112,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600829,1,1
SG01,19940111,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600830,1,1
SG01,19920425,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600831,1,1
SG01,19920617,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600833,1,1
SG01,19920619,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600834,1,1
SG01,19930806,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600835,1,1
SG01,19931008,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600836,1,1
SG01,19931012,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600837,1,1
SG01,19931010,19940224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600838,1,1
SG01,19881001,19940311,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600839,1,1
SG01,19931010,19940311,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600841,1,1
SG01,19931010,19940311,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600843,1,1
SG01,19931008,19940311,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600844,1,1
SG01,19931008,19940311,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600845,1,1
SG01,19931012,19940311,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600846,1,1
SG01,19940216,19940324,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600847,1,1
SG01,19931008,19940324,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600848,1,1
SG01,19931012,19940324,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600850,1,1
SG01,19931101,19940404,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600851,1,1
SG01,19940116,19940404,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600853,1,1
SG01,19940225,19940425,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600854,1,1
SG01,19940327,19940425,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600855,1,1
SG01,19940225,19940425,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600856,1,1
SG01,19940331,19940425,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600857,1,1
SG01,19841126,19940506,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600858,1,1
SG01,19940327,19940506,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600859,1,1
SG01,19940327,19940506,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600860,1,1
SG01,19940327,19940520,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600861,1,1
SG01,19940422,19940520,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600862,1,1
SG01,19940326,19940520,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600863,1,1
SG01,19940625,19940809,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600864,1,1
SG01,19940628,19940809,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600865,1,1
SG01,19940626,19940818,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600866,1,1
SG01,19940630,19940824,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600867,1,1
SG01,19940711,19940912,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600868,1,1
SG01,19950112,19950206,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600869,1,1
SG01,19950113,19950228,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600870,1,1
SG01,19950118,19950411,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600871,1,1
SG01,19941208,19950124,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600872,1,1
SG01,19950106,19950217,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600873,1,1
SG01,19950610,19950630,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600874,1,1
SG01,19950626,19951010,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600875,1,1
SG01,19950929,19951031,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600876,1,1
SG01,19881001,19951013,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600877,1,1
SG01,19870101,19951115,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600879,1,1
SG01,19890910,19951115,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600880,1,1
SG01,19870101,19951115,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600881,1,1
SG01,19881215,19951206,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600882,1,1
SG01,19881201,19951208,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600883,1,1
SG01,19960108,19960130,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600884,1,1
SG01,19960115,19960205,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600885,1,1
SG01,19890325,19960118,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600886,1,1
SG01,19960125,19960312,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600887,1,1
SG01,19960117,19960215,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600888,1,1
SG01,19960206,19960308,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600889,1,1
SG01,19960212,19960318,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600890,1,1
SG01,19960304,19960325,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600891,1,1
SG01,19861201,19960315,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600892,1,1
SG01,19960321,19960408,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600893,1,1
SG01,19960228,19960328,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600894,1,1
SG01,19960329,19960422,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600895,1,1
SG01,19960411,19960503,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600896,1,1
SG01,19960417,19960531,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600897,1,1
SG01,19921210,19960418,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600898,1,1
SG01,20031103,20031118,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600900,1,1
SG01,20171026,20171107,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600903,1,1
SG01,20160908,20160923,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600908,1,1
SG01,20161123,20161206,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600909,1,1
SG01,20140919,20140930,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600917,1,1
SG01,20160720,20160802,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600919,1,1
SG01,20161014,20161027,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600926,1,1
SG01,20171107,20171117,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600933,1,1
SG01,20160803,20160815,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600936,1,1
SG01,20170209,20170221,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600939,1,1
SG01,20150310,20150323,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600958,1,1
SG01,20150414,20150428,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600959,1,1
SG01,20040323,20040407,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600960,1,1
SG01,20040813,20040830,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600961,1,1
SG01,20040607,20040622,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600962,1,1
SG01,20040510,20040525,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600963,1,1
SG01,20040628,20040713,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600965,1,1
SG01,20040524,20040608,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600966,1,1
SG01,20040426,20040518,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600967,1,1
SG01,20040326,20040408,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600969,1,1
SG01,20050311,20050412,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600970,1,1
SG01,20040802,20040817,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600971,1,1
SG01,20040716,20040802,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600973,1,1
SG01,20040525,20040609,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600975,1,1
SG01,20040402,20040419,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600976,1,1
SG01,20160728,20160809,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600977,1,1
SG01,20040809,20040824,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600978,1,1
SG01,20040820,20040906,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600979,1,1
SG01,20040420,20040512,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600980,1,1
SG01,20040615,20040630,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600981,1,1
SG01,20040621,20040706,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600982,1,1
SG01,20040712,20040727,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600983,1,1
SG01,20040622,20040707,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600984,1,1
SG01,20040413,20040428,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600985,1,1
SG01,20040409,20040426,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600986,1,1
SG01,20040723,20040809,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600987,1,1
SG01,20040330,20040414,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600988,1,1
SG01,20040416,20040510,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600990,1,1
SG01,20040422,20040514,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600992,1,1
SG01,20040423,20040517,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600993,1,1
SG01,20040531,20040615,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600995,1,1
SG01,20161213,20161226,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600996,1,1
SG01,20040518,20040602,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600997,1,1
SG01,20101022,20101102,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600998,1,1
SG01,20091109,20091117,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,600999,1,1
SG01,20100617,20100705,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601000,1,1
SG01,20060613,20060623,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601001,1,1
SG01,20070111,20070126,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601002,1,1
SG01,20070205,20070227,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601003,1,1
SG01,20070205,20070228,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601005,1,1
SG01,20060719,20060801,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601006,1,1
SG01,20070321,20070406,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601007,1,1
SG01,20070412,20070426,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601008,1,1
SG01,20070711,20070719,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601009,1,1
SG01,20110524,20110603,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601010,1,1
SG01,20110223,20110309,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601011,1,1
SG01,20120326,20120411,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601012,1,1
SG01,20141023,20141105,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601015,1,1
SG01,20140917,20140929,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601016,1,1
SG01,20100913,20100928,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601018,1,1
SG01,20171108,20171122,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601019,1,1
SG01,20160303,20160316,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601020,1,1
SG01,20150109,20150121,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601021,1,1
SG01,20111026,20111107,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601028,1,1
SG01,20120726,20120808,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601038,1,1
SG01,20110621,20110630,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601058,1,1
SG01,20150113,20150122,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601069,1,1
SG01,20170920,20170929,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601086,1,1
SG01,20070924,20071009,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601088,1,1
SG01,20101019,20101028,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601098,1,1
SG01,,20071228,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601099,1,1
SG01,20111018,20111028,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601100,1,1
SG01,20100322,20100331,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601101,1,1
SG01,20100129,20100209,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601106,1,1
SG01,20090714,20090727,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601107,1,1
SG01,20171012,20171024,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601108,1,1
SG01,20060803,20060818,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601111,1,1
SG01,20110425,20110509,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601113,1,1
SG01,20110218,20110302,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601116,1,1
SG01,20091224,20100107,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601117,1,1
SG01,20101227,20110107,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601118,1,1
SG01,20101223,20101231,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601126,1,1
SG01,20160531,20160615,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601127,1,1
SG01,20160920,20160930,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601128,1,1
SG01,20110118,20110127,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601137,1,1
SG01,20091210,20091225,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601139,1,1
SG01,20151123,20151204,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601155,1,1
SG01,20100315,20100329,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601158,1,1
SG01,20160830,20160909,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601163,1,1
SG01,20070122,20070205,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601166,1,1
SG01,20070702,20070712,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601168,1,1
SG01,20070910,20070919,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601169,1,1
SG01,20100921,20101011,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601177,1,1
SG01,20100118,20100128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601179,1,1
SG01,20080225,20080310,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601186,1,1
SG01,,20100319,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601188,1,1
SG01,20150209,20150226,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601198,1,1
SG01,20110308,20110317,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601199,1,1
SG01,,20170331,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601200,1,1
SG01,,,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601206,1,1
SG01,20110511,20110520,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601208,1,1
SG01,20150617,20150626,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601211,1,1
SG01,20170203,20170215,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601212,1,1
SG01,20110209,20110222,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601216,1,1
SG01,20110425,20110506,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601218,1,1
SG01,20110729,20110808,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601222,1,1
SG01,20140116,20140128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601225,1,1
SG01,20141126,20141211,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601226,1,1
SG01,20170317,20170329,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601228,1,1
SG01,20161102,20161116,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601229,1,1
SG01,20120209,20120220,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601231,1,1
SG01,20110504,20110518,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601233,1,1
SG01,20120313,20120329,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601238,1,1
SG01,20110415,20110428,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601258,1,1
SG01,20100701,20100715,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601288,1,1
SG01,20110524,20110602,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601311,1,1
SG01,20120105,20120116,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601313,1,1
SG01,20070209,20070301,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601318,1,1
SG01,20170804,20170816,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601326,1,1
SG01,20070424,20070515,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601328,1,1
SG01,20061212,20061222,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601333,1,1
SG01,20111205,20111216,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601336,1,1
SG01,20120530,20120612,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601339,1,1
SG01,20170329,20170412,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601366,1,1
SG01,20150601,20150612,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601368,1,1
SG01,20100414,20100428,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601369,1,1
SG01,20161216,20170103,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601375,1,1
SG01,20100921,20101013,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601377,1,1
SG01,20120406,20120423,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601388,1,1
SG01,20071120,20071203,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601390,1,1
SG01,20061016,20061027,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601398,1,1
SG01,20160905,20160919,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601500,1,1
SG01,20120206,20120216,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601515,1,1
SG01,,20100319,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601518,1,1
SG01,20110119,20110128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601519,1,1
SG01,20111201,20111212,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601555,1,1
SG01,20110104,20110113,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601558,1,1
SG01,20110518,20110530,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601566,1,1
SG01,20110601,20110615,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601567,1,1
SG01,20140813,20140825,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601579,1,1
SG01,20060919,20061016,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601588,1,1
SG01,20160805,20160817,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601595,1,1
SG01,20110517,20110527,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601599,1,1
SG01,20070424,20070430,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601600,1,1
SG01,20071213,20071225,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601601,1,1
SG01,19931008,19940324,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601607,1,1
SG01,20120626,20120706,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601608,1,1
SG01,20160525,20160606,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601611,1,1
SG01,20110124,20110201,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601616,1,1
SG01,20090908,20090921,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601618,1,1
SG01,20170710,20170720,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601619,1,1
SG01,20061225,20070109,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601628,1,1
SG01,20110916,20110928,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601633,1,1
SG01,20110803,20110812,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601636,1,1
SG01,20061107,20061123,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601666,1,1
SG01,20090721,20090729,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601668,1,1
SG01,20110926,20111018,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601669,1,1
SG01,20110906,20110919,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,601677,1,1
