SettlementGroupID,ProductID,ProductGroupID,UnderlyingInstrID,ProductClass,PositionType,StrikePrice,OptionsType,VolumeMultiple,UnderlyingMultiple,InstrumentID,InstrumentName,DeliveryYear,DeliveryMonth,AdvanceMonth,IsTrading
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601811,新华文轩,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601818,光大银行,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601828,美 凯 龙,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601838,成都银行,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601857,中国石油,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601858,中国科传,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601866,中远海发,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601872,招商轮船,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601877,正泰电器,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601878,浙商证券,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601880,大 连 港,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601881,中国银河,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601882,海天精工,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601886,江河集团,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601888,中国国旅,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601890,亚星锚链,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601898,中煤能源,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601899,紫金矿业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601900,南方传媒,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601901,方正证券,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601908,京 运 通,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601918,新集能源,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601919,中远海控,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601928,凤凰传媒,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601929,吉视传媒,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601933,永辉超市,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601939,建设银行,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601949,中国出版,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601952,苏垦农发,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601958,金钼股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601965,中国汽研,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601966,玲珑轮胎,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601968,宝钢包装,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601969,海南矿业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601985,中国核电,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601988,中国银行,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601989,中国重工,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601991,大唐发电,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601992,金隅股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601996,丰林集团,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601997,贵阳银行,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601998,中信银行,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,601999,出版传媒,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603000,人 民 网,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603001,奥康国际,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603002,宏昌电子,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603003,龙宇燃油,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603005,晶方科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603006,联明股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603007,花王股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603008,喜 临 门,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603009,北特科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603010,万盛股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603011,合锻智能,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603012,创力集团,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603015,弘讯科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603016,新 宏 泰,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603017,中衡设计,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603018,中设集团,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603019,中科曙光,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603020,爱普股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603021,山东华鹏,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603022,新 通 联,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603023,威帝股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603025,大豪科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603026,石大胜华,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603027,千禾味业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603028,赛 福 天,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603029,天鹅股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603030,全筑股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603031,安 德 利,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603032,德新交运,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603033,三维股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603035,常熟汽饰,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603036,如通股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603037,凯众股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603038,华立股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603039,泛微网络,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603040,新 坐 标,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603041,美 思 德,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603042,华脉科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603043,广州酒家,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603050,科林电气,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603055,台华新材,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603056,德邦股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603058,永吉股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603060,国检集团,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603063,禾望电气,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603066,音飞储存,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603067,振华股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603069,海汽集团,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603076,乐惠国际,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603077,和邦生物,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603078,江 化 微,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603079,圣达生物,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603080,新疆火炬,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603081,大丰实业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603083,剑桥科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603085,天成自控,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603086,先达股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603088,宁波精达,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603089,正裕工业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603090,宏盛股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603096,新 经 典,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603098,森特股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603099,长 白 山,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603100,川仪股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603101,汇嘉时代,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603103,横店影视,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603106,恒银金融,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603108,润达医疗,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603110,东方材料,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603111,康尼机电,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603113,金能科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603116,红 蜻 蜓,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603117,万林股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603118,共进股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603123,翠微股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603126,中材节能,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603127,昭衍新药,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603128,华贸物流,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603129,春风动力,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603131,上海沪工,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603133,碳元科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603136,天 目 湖,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603138,海量数据,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603139,康惠制药,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603157,拉夏贝尔,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603158,腾龙股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603159,上海亚虹,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603160,汇顶科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603161,科华控股,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603165,荣晟环保,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603166,福达股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603167,渤海轮渡,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603168,莎普爱思,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603169,兰石重装,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603177,德创环保,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603178,圣龙股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603179,新泉股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603180,金牌厨柜,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603181,皇马科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603183,建 研 院,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603186,华正新材,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603188,亚邦股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603189,网达软件,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603196,日播时尚,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603197,保隆科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603198,迎驾贡酒,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603199,九华旅游,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603200,上海洗霸,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603203,快克股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603208,江山欧派,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603218,日月股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603222,济民制药,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603223,恒通股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603225,新 凤 鸣,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603226,菲林格尔,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603227,雪峰科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603228,景旺电子,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603229,奥翔药业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603232,格尔软件,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603233,大 参 林,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603238,诺邦股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603239,浙江仙通,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603258,电魂网络,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603260,合盛硅业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603266,天龙股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603268,松发股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603269,海鸥股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603277,银都股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603278,大业股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603283,赛腾股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603286,日盈电子,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603288,海天味业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603289,泰瑞机器,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603298,杭叉集团,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603299,井神股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603300,华铁科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603302,鑫广绿环,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603303,得邦照明,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603305,旭升股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603306,华懋科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603308,应流股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603309,维力医疗,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603311,金海环境,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603313,梦 百 合,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603315,福鞍股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603316,诚邦股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603318,派思股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603319,湘 油 泵,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603320,迪贝电气,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603321,梅轮电梯,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603322,超讯通信,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603323,吴江银行,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603326,我乐家居,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603328,依顿电子,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603329,上海雅仕,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603330,上海天洋,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603331,百达精工,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603333,明星电缆,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603335,迪 生 力,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603336,宏辉果蔬,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603337,杰克股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603338,浙江鼎力,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603339,四方冷链,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603345,安井食品,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603355,莱克电气,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603357,设计总院,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603358,华达科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603359,东珠景观,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603360,百傲化学,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603363,傲农生物,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603365,水星家纺,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603366,日出东方,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603367,辰欣药业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603368,柳州医药,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603369,今 世 缘,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603377,东方时尚,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603378,亚士创能,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603380,易 德 龙,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603383,顶点软件,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603385,惠达卫浴,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603386,广东骏亚,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603387,基蛋生物,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603388,元成股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603389,亚振家居,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603393,新天然气,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603396,金辰股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603398,邦宝益智,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603399,新 华 龙,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603416,信捷电气,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603421,鼎信通讯,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603429,集友股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603444,吉 比 特,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603456,九洲药业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603458,勘设股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603466,风 语 筑,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603477,振静股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603488,展鹏科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603496,恒为科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603499,翔港科技,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603500,祥和实业,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603501,韦尔股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603505,金石资源,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603507,振江股份,2099,12,012,1
SG01,ZQ_SH,ZQ,ZQ_SH,4,2,,0,1,1.000,603508,思维列控,2099,12,012,1
