SettlementGroupID,TradingSegmentSN,TradingSegmentName,StartTime,InstrumentStatus,InstrumentID
SG02,7,非交易,11:30:00,1,002001
SG02,8,连续交易,13:00:00,2,002001
SG02,9,非交易,15:15:00,1,002001
SG02,10,收盘,15:15:00,6,002001
SG02,1,开盘前,06:00:00,0,002002
SG02,2,非交易,09:10:00,1,002002
SG02,3,集合竞价报单,09:10:00,3,002002
SG02,4,集合竞价撮合,09:14:00,5,002002
SG02,5,非交易,09:15:00,1,002002
SG02,6,连续交易,09:15:00,2,002002
SG02,7,非交易,11:30:00,1,002002
SG02,8,连续交易,13:00:00,2,002002
SG02,9,非交易,15:15:00,1,002002
SG02,10,收盘,15:15:00,6,002002
SG02,1,开盘前,06:00:00,0,002003
SG02,2,非交易,09:10:00,1,002003
SG02,3,集合竞价报单,09:10:00,3,002003
SG02,4,集合竞价撮合,09:14:00,5,002003
SG02,5,非交易,09:15:00,1,002003
SG02,6,连续交易,09:15:00,2,002003
SG02,7,非交易,11:30:00,1,002003
SG02,8,连续交易,13:00:00,2,002003
SG02,9,非交易,15:15:00,1,002003
SG02,10,收盘,15:15:00,6,002003
SG02,1,开盘前,06:00:00,0,002004
SG02,2,非交易,09:10:00,1,002004
SG02,3,集合竞价报单,09:10:00,3,002004
SG02,4,集合竞价撮合,09:14:00,5,002004
SG02,5,非交易,09:15:00,1,002004
SG02,6,连续交易,09:15:00,2,002004
SG02,7,非交易,11:30:00,1,002004
SG02,8,连续交易,13:00:00,2,002004
SG02,9,非交易,15:15:00,1,002004
SG02,10,收盘,15:15:00,6,002004
SG02,1,开盘前,06:00:00,0,002005
SG02,2,非交易,09:10:00,1,002005
SG02,3,集合竞价报单,09:10:00,3,002005
SG02,4,集合竞价撮合,09:14:00,5,002005
SG02,5,非交易,09:15:00,1,002005
SG02,6,连续交易,09:15:00,2,002005
SG02,7,非交易,11:30:00,1,002005
SG02,8,连续交易,13:00:00,2,002005
SG02,9,非交易,15:15:00,1,002005
SG02,10,收盘,15:15:00,6,002005
SG02,1,开盘前,06:00:00,0,002006
SG02,2,非交易,09:10:00,1,002006
SG02,3,集合竞价报单,09:10:00,3,002006
SG02,4,集合竞价撮合,09:14:00,5,002006
SG02,5,非交易,09:15:00,1,002006
SG02,6,连续交易,09:15:00,2,002006
SG02,7,非交易,11:30:00,1,002006
SG02,8,连续交易,13:00:00,2,002006
SG02,9,非交易,15:15:00,1,002006
SG02,10,收盘,15:15:00,6,002006
SG02,1,开盘前,06:00:00,0,002007
SG02,2,非交易,09:10:00,1,002007
SG02,3,集合竞价报单,09:10:00,3,002007
SG02,4,集合竞价撮合,09:14:00,5,002007
SG02,5,非交易,09:15:00,1,002007
SG02,6,连续交易,09:15:00,2,002007
SG02,7,非交易,11:30:00,1,002007
SG02,8,连续交易,13:00:00,2,002007
SG02,9,非交易,15:15:00,1,002007
SG02,10,收盘,15:15:00,6,002007
SG02,1,开盘前,06:00:00,0,002008
SG02,2,非交易,09:10:00,1,002008
SG02,3,集合竞价报单,09:10:00,3,002008
SG02,4,集合竞价撮合,09:14:00,5,002008
SG02,5,非交易,09:15:00,1,002008
SG02,6,连续交易,09:15:00,2,002008
SG02,7,非交易,11:30:00,1,002008
SG02,8,连续交易,13:00:00,2,002008
SG02,9,非交易,15:15:00,1,002008
SG02,10,收盘,15:15:00,6,002008
SG02,1,开盘前,06:00:00,0,002009
SG02,2,非交易,09:10:00,1,002009
SG02,3,集合竞价报单,09:10:00,3,002009
SG02,4,集合竞价撮合,09:14:00,5,002009
SG02,5,非交易,09:15:00,1,002009
SG02,6,连续交易,09:15:00,2,002009
SG02,7,非交易,11:30:00,1,002009
SG02,8,连续交易,13:00:00,2,002009
SG02,9,非交易,15:15:00,1,002009
SG02,10,收盘,15:15:00,6,002009
SG02,1,开盘前,06:00:00,0,002010
SG02,2,非交易,09:10:00,1,002010
SG02,3,集合竞价报单,09:10:00,3,002010
SG02,4,集合竞价撮合,09:14:00,5,002010
SG02,5,非交易,09:15:00,1,002010
SG02,6,连续交易,09:15:00,2,002010
SG02,7,非交易,11:30:00,1,002010
SG02,8,连续交易,13:00:00,2,002010
SG02,9,非交易,15:15:00,1,002010
SG02,10,收盘,15:15:00,6,002010
SG02,1,开盘前,06:00:00,0,002011
SG02,2,非交易,09:10:00,1,002011
SG02,3,集合竞价报单,09:10:00,3,002011
SG02,4,集合竞价撮合,09:14:00,5,002011
SG02,5,非交易,09:15:00,1,002011
SG02,6,连续交易,09:15:00,2,002011
SG02,7,非交易,11:30:00,1,002011
SG02,8,连续交易,13:00:00,2,002011
SG02,9,非交易,15:15:00,1,002011
SG02,10,收盘,15:15:00,6,002011
SG02,1,开盘前,06:00:00,0,002012
SG02,2,非交易,09:10:00,1,002012
SG02,3,集合竞价报单,09:10:00,3,002012
SG02,4,集合竞价撮合,09:14:00,5,002012
SG02,5,非交易,09:15:00,1,002012
SG02,6,连续交易,09:15:00,2,002012
SG02,7,非交易,11:30:00,1,002012
SG02,8,连续交易,13:00:00,2,002012
SG02,9,非交易,15:15:00,1,002012
SG02,10,收盘,15:15:00,6,002012
SG02,1,开盘前,06:00:00,0,002013
SG02,2,非交易,09:10:00,1,002013
SG02,3,集合竞价报单,09:10:00,3,002013
SG02,4,集合竞价撮合,09:14:00,5,002013
SG02,5,非交易,09:15:00,1,002013
SG02,6,连续交易,09:15:00,2,002013
SG02,7,非交易,11:30:00,1,002013
SG02,8,连续交易,13:00:00,2,002013
SG02,9,非交易,15:15:00,1,002013
SG02,10,收盘,15:15:00,6,002013
SG02,1,开盘前,06:00:00,0,002014
SG02,2,非交易,09:10:00,1,002014
SG02,3,集合竞价报单,09:10:00,3,002014
SG02,4,集合竞价撮合,09:14:00,5,002014
SG02,5,非交易,09:15:00,1,002014
SG02,6,连续交易,09:15:00,2,002014
SG02,7,非交易,11:30:00,1,002014
SG02,8,连续交易,13:00:00,2,002014
SG02,9,非交易,15:15:00,1,002014
SG02,10,收盘,15:15:00,6,002014
SG02,1,开盘前,06:00:00,0,002015
SG02,2,非交易,09:10:00,1,002015
SG02,3,集合竞价报单,09:10:00,3,002015
SG02,4,集合竞价撮合,09:14:00,5,002015
SG02,5,非交易,09:15:00,1,002015
SG02,6,连续交易,09:15:00,2,002015
SG02,7,非交易,11:30:00,1,002015
SG02,8,连续交易,13:00:00,2,002015
SG02,9,非交易,15:15:00,1,002015
SG02,10,收盘,15:15:00,6,002015
SG02,1,开盘前,06:00:00,0,002016
SG02,2,非交易,09:10:00,1,002016
SG02,3,集合竞价报单,09:10:00,3,002016
SG02,4,集合竞价撮合,09:14:00,5,002016
SG02,5,非交易,09:15:00,1,002016
SG02,6,连续交易,09:15:00,2,002016
SG02,7,非交易,11:30:00,1,002016
SG02,8,连续交易,13:00:00,2,002016
SG02,9,非交易,15:15:00,1,002016
SG02,10,收盘,15:15:00,6,002016
SG02,1,开盘前,06:00:00,0,002017
SG02,2,非交易,09:10:00,1,002017
SG02,3,集合竞价报单,09:10:00,3,002017
SG02,4,集合竞价撮合,09:14:00,5,002017
SG02,5,非交易,09:15:00,1,002017
SG02,6,连续交易,09:15:00,2,002017
SG02,7,非交易,11:30:00,1,002017
SG02,8,连续交易,13:00:00,2,002017
SG02,9,非交易,15:15:00,1,002017
SG02,10,收盘,15:15:00,6,002017
SG02,1,开盘前,06:00:00,0,002018
SG02,2,非交易,09:10:00,1,002018
SG02,3,集合竞价报单,09:10:00,3,002018
SG02,4,集合竞价撮合,09:14:00,5,002018
SG02,5,非交易,09:15:00,1,002018
SG02,6,连续交易,09:15:00,2,002018
SG02,7,非交易,11:30:00,1,002018
SG02,8,连续交易,13:00:00,2,002018
SG02,9,非交易,15:15:00,1,002018
SG02,10,收盘,15:15:00,6,002018
SG02,1,开盘前,06:00:00,0,002019
SG02,2,非交易,09:10:00,1,002019
SG02,3,集合竞价报单,09:10:00,3,002019
SG02,4,集合竞价撮合,09:14:00,5,002019
SG02,5,非交易,09:15:00,1,002019
SG02,6,连续交易,09:15:00,2,002019
SG02,7,非交易,11:30:00,1,002019
SG02,8,连续交易,13:00:00,2,002019
SG02,9,非交易,15:15:00,1,002019
SG02,10,收盘,15:15:00,6,002019
SG02,1,开盘前,06:00:00,0,002020
SG02,2,非交易,09:10:00,1,002020
SG02,3,集合竞价报单,09:10:00,3,002020
SG02,4,集合竞价撮合,09:14:00,5,002020
SG02,5,非交易,09:15:00,1,002020
SG02,6,连续交易,09:15:00,2,002020
SG02,7,非交易,11:30:00,1,002020
SG02,8,连续交易,13:00:00,2,002020
SG02,9,非交易,15:15:00,1,002020
SG02,10,收盘,15:15:00,6,002020
SG02,1,开盘前,06:00:00,0,002021
SG02,2,非交易,09:10:00,1,002021
SG02,3,集合竞价报单,09:10:00,3,002021
SG02,4,集合竞价撮合,09:14:00,5,002021
SG02,5,非交易,09:15:00,1,002021
SG02,6,连续交易,09:15:00,2,002021
SG02,7,非交易,11:30:00,1,002021
SG02,8,连续交易,13:00:00,2,002021
SG02,9,非交易,15:15:00,1,002021
SG02,10,收盘,15:15:00,6,002021
SG02,1,开盘前,06:00:00,0,002022
SG02,2,非交易,09:10:00,1,002022
SG02,3,集合竞价报单,09:10:00,3,002022
SG02,4,集合竞价撮合,09:14:00,5,002022
SG02,5,非交易,09:15:00,1,002022
SG02,6,连续交易,09:15:00,2,002022
SG02,7,非交易,11:30:00,1,002022
SG02,8,连续交易,13:00:00,2,002022
SG02,9,非交易,15:15:00,1,002022
SG02,10,收盘,15:15:00,6,002022
SG02,1,开盘前,06:00:00,0,002023
SG02,2,非交易,09:10:00,1,002023
SG02,3,集合竞价报单,09:10:00,3,002023
SG02,4,集合竞价撮合,09:14:00,5,002023
SG02,5,非交易,09:15:00,1,002023
SG02,6,连续交易,09:15:00,2,002023
SG02,7,非交易,11:30:00,1,002023
SG02,8,连续交易,13:00:00,2,002023
SG02,9,非交易,15:15:00,1,002023
SG02,10,收盘,15:15:00,6,002023
SG02,1,开盘前,06:00:00,0,002024
SG02,2,非交易,09:10:00,1,002024
SG02,3,集合竞价报单,09:10:00,3,002024
SG02,4,集合竞价撮合,09:14:00,5,002024
SG02,5,非交易,09:15:00,1,002024
SG02,6,连续交易,09:15:00,2,002024
SG02,7,非交易,11:30:00,1,002024
SG02,8,连续交易,13:00:00,2,002024
SG02,9,非交易,15:15:00,1,002024
SG02,10,收盘,15:15:00,6,002024
SG02,1,开盘前,06:00:00,0,002025
SG02,2,非交易,09:10:00,1,002025
SG02,3,集合竞价报单,09:10:00,3,002025
SG02,4,集合竞价撮合,09:14:00,5,002025
SG02,5,非交易,09:15:00,1,002025
SG02,6,连续交易,09:15:00,2,002025
SG02,7,非交易,11:30:00,1,002025
SG02,8,连续交易,13:00:00,2,002025
SG02,9,非交易,15:15:00,1,002025
SG02,10,收盘,15:15:00,6,002025
SG02,1,开盘前,06:00:00,0,002026
SG02,2,非交易,09:10:00,1,002026
SG02,3,集合竞价报单,09:10:00,3,002026
SG02,4,集合竞价撮合,09:14:00,5,002026
SG02,5,非交易,09:15:00,1,002026
SG02,6,连续交易,09:15:00,2,002026
SG02,7,非交易,11:30:00,1,002026
SG02,8,连续交易,13:00:00,2,002026
SG02,9,非交易,15:15:00,1,002026
SG02,10,收盘,15:15:00,6,002026
SG02,1,开盘前,06:00:00,0,002027
SG02,2,非交易,09:10:00,1,002027
SG02,3,集合竞价报单,09:10:00,3,002027
SG02,4,集合竞价撮合,09:14:00,5,002027
SG02,5,非交易,09:15:00,1,002027
SG02,6,连续交易,09:15:00,2,002027
SG02,7,非交易,11:30:00,1,002027
SG02,8,连续交易,13:00:00,2,002027
SG02,9,非交易,15:15:00,1,002027
SG02,10,收盘,15:15:00,6,002027
SG02,1,开盘前,06:00:00,0,002028
SG02,2,非交易,09:10:00,1,002028
SG02,3,集合竞价报单,09:10:00,3,002028
SG02,4,集合竞价撮合,09:14:00,5,002028
SG02,5,非交易,09:15:00,1,002028
SG02,6,连续交易,09:15:00,2,002028
SG02,7,非交易,11:30:00,1,002028
SG02,8,连续交易,13:00:00,2,002028
SG02,9,非交易,15:15:00,1,002028
SG02,10,收盘,15:15:00,6,002028
SG02,1,开盘前,06:00:00,0,002029
SG02,2,非交易,09:10:00,1,002029
SG02,3,集合竞价报单,09:10:00,3,002029
SG02,4,集合竞价撮合,09:14:00,5,002029
SG02,5,非交易,09:15:00,1,002029
SG02,6,连续交易,09:15:00,2,002029
SG02,7,非交易,11:30:00,1,002029
SG02,8,连续交易,13:00:00,2,002029
SG02,9,非交易,15:15:00,1,002029
SG02,10,收盘,15:15:00,6,002029
SG02,1,开盘前,06:00:00,0,002030
SG02,2,非交易,09:10:00,1,002030
SG02,3,集合竞价报单,09:10:00,3,002030
SG02,4,集合竞价撮合,09:14:00,5,002030
SG02,5,非交易,09:15:00,1,002030
SG02,6,连续交易,09:15:00,2,002030
SG02,7,非交易,11:30:00,1,002030
SG02,8,连续交易,13:00:00,2,002030
SG02,9,非交易,15:15:00,1,002030
SG02,10,收盘,15:15:00,6,002030
SG02,1,开盘前,06:00:00,0,002031
SG02,2,非交易,09:10:00,1,002031
SG02,3,集合竞价报单,09:10:00,3,002031
SG02,4,集合竞价撮合,09:14:00,5,002031
SG02,5,非交易,09:15:00,1,002031
SG02,6,连续交易,09:15:00,2,002031
SG02,7,非交易,11:30:00,1,002031
SG02,8,连续交易,13:00:00,2,002031
SG02,9,非交易,15:15:00,1,002031
SG02,10,收盘,15:15:00,6,002031
SG02,1,开盘前,06:00:00,0,002032
SG02,2,非交易,09:10:00,1,002032
SG02,3,集合竞价报单,09:10:00,3,002032
SG02,4,集合竞价撮合,09:14:00,5,002032
SG02,5,非交易,09:15:00,1,002032
SG02,6,连续交易,09:15:00,2,002032
SG02,7,非交易,11:30:00,1,002032
SG02,8,连续交易,13:00:00,2,002032
SG02,9,非交易,15:15:00,1,002032
SG02,10,收盘,15:15:00,6,002032
SG02,1,开盘前,06:00:00,0,002033
SG02,2,非交易,09:10:00,1,002033
SG02,3,集合竞价报单,09:10:00,3,002033
SG02,4,集合竞价撮合,09:14:00,5,002033
SG02,5,非交易,09:15:00,1,002033
SG02,6,连续交易,09:15:00,2,002033
SG02,7,非交易,11:30:00,1,002033
SG02,8,连续交易,13:00:00,2,002033
SG02,9,非交易,15:15:00,1,002033
SG02,10,收盘,15:15:00,6,002033
SG02,1,开盘前,06:00:00,0,002034
SG02,2,非交易,09:10:00,1,002034
SG02,3,集合竞价报单,09:10:00,3,002034
SG02,4,集合竞价撮合,09:14:00,5,002034
SG02,5,非交易,09:15:00,1,002034
SG02,6,连续交易,09:15:00,2,002034
SG02,7,非交易,11:30:00,1,002034
SG02,8,连续交易,13:00:00,2,002034
SG02,9,非交易,15:15:00,1,002034
SG02,10,收盘,15:15:00,6,002034
SG02,1,开盘前,06:00:00,0,002035
SG02,2,非交易,09:10:00,1,002035
SG02,3,集合竞价报单,09:10:00,3,002035
SG02,4,集合竞价撮合,09:14:00,5,002035
SG02,5,非交易,09:15:00,1,002035
SG02,6,连续交易,09:15:00,2,002035
SG02,7,非交易,11:30:00,1,002035
SG02,8,连续交易,13:00:00,2,002035
SG02,9,非交易,15:15:00,1,002035
SG02,10,收盘,15:15:00,6,002035
SG02,1,开盘前,06:00:00,0,002036
SG02,2,非交易,09:10:00,1,002036
SG02,3,集合竞价报单,09:10:00,3,002036
SG02,4,集合竞价撮合,09:14:00,5,002036
SG02,5,非交易,09:15:00,1,002036
SG02,6,连续交易,09:15:00,2,002036
SG02,7,非交易,11:30:00,1,002036
SG02,8,连续交易,13:00:00,2,002036
SG02,9,非交易,15:15:00,1,002036
SG02,10,收盘,15:15:00,6,002036
SG02,1,开盘前,06:00:00,0,002037
SG02,2,非交易,09:10:00,1,002037
SG02,3,集合竞价报单,09:10:00,3,002037
SG02,4,集合竞价撮合,09:14:00,5,002037
SG02,5,非交易,09:15:00,1,002037
SG02,6,连续交易,09:15:00,2,002037
SG02,7,非交易,11:30:00,1,002037
SG02,8,连续交易,13:00:00,2,002037
SG02,9,非交易,15:15:00,1,002037
SG02,10,收盘,15:15:00,6,002037
SG02,1,开盘前,06:00:00,0,002038
SG02,2,非交易,09:10:00,1,002038
SG02,3,集合竞价报单,09:10:00,3,002038
SG02,4,集合竞价撮合,09:14:00,5,002038
SG02,5,非交易,09:15:00,1,002038
SG02,6,连续交易,09:15:00,2,002038
SG02,7,非交易,11:30:00,1,002038
SG02,8,连续交易,13:00:00,2,002038
SG02,9,非交易,15:15:00,1,002038
SG02,10,收盘,15:15:00,6,002038
SG02,1,开盘前,06:00:00,0,002039
SG02,2,非交易,09:10:00,1,002039
SG02,3,集合竞价报单,09:10:00,3,002039
SG02,4,集合竞价撮合,09:14:00,5,002039
SG02,5,非交易,09:15:00,1,002039
SG02,6,连续交易,09:15:00,2,002039
SG02,7,非交易,11:30:00,1,002039
SG02,8,连续交易,13:00:00,2,002039
SG02,9,非交易,15:15:00,1,002039
SG02,10,收盘,15:15:00,6,002039
SG02,1,开盘前,06:00:00,0,002040
SG02,2,非交易,09:10:00,1,002040
SG02,3,集合竞价报单,09:10:00,3,002040
SG02,4,集合竞价撮合,09:14:00,5,002040
SG02,5,非交易,09:15:00,1,002040
SG02,6,连续交易,09:15:00,2,002040
SG02,7,非交易,11:30:00,1,002040
SG02,8,连续交易,13:00:00,2,002040
SG02,9,非交易,15:15:00,1,002040
SG02,10,收盘,15:15:00,6,002040
SG02,1,开盘前,06:00:00,0,002041
SG02,2,非交易,09:10:00,1,002041
SG02,3,集合竞价报单,09:10:00,3,002041
SG02,4,集合竞价撮合,09:14:00,5,002041
SG02,5,非交易,09:15:00,1,002041
SG02,6,连续交易,09:15:00,2,002041
SG02,7,非交易,11:30:00,1,002041
SG02,8,连续交易,13:00:00,2,002041
SG02,9,非交易,15:15:00,1,002041
SG02,10,收盘,15:15:00,6,002041
SG02,1,开盘前,06:00:00,0,002042
SG02,2,非交易,09:10:00,1,002042
SG02,3,集合竞价报单,09:10:00,3,002042
SG02,4,集合竞价撮合,09:14:00,5,002042
SG02,5,非交易,09:15:00,1,002042
SG02,6,连续交易,09:15:00,2,002042
SG02,7,非交易,11:30:00,1,002042
SG02,8,连续交易,13:00:00,2,002042
SG02,9,非交易,15:15:00,1,002042
SG02,10,收盘,15:15:00,6,002042
SG02,1,开盘前,06:00:00,0,002043
SG02,2,非交易,09:10:00,1,002043
SG02,3,集合竞价报单,09:10:00,3,002043
SG02,4,集合竞价撮合,09:14:00,5,002043
SG02,5,非交易,09:15:00,1,002043
SG02,6,连续交易,09:15:00,2,002043
SG02,7,非交易,11:30:00,1,002043
SG02,8,连续交易,13:00:00,2,002043
SG02,9,非交易,15:15:00,1,002043
SG02,10,收盘,15:15:00,6,002043
SG02,1,开盘前,06:00:00,0,002044
SG02,2,非交易,09:10:00,1,002044
SG02,3,集合竞价报单,09:10:00,3,002044
SG02,4,集合竞价撮合,09:14:00,5,002044
SG02,5,非交易,09:15:00,1,002044
SG02,6,连续交易,09:15:00,2,002044
SG02,7,非交易,11:30:00,1,002044
SG02,8,连续交易,13:00:00,2,002044
SG02,9,非交易,15:15:00,1,002044
SG02,10,收盘,15:15:00,6,002044
SG02,1,开盘前,06:00:00,0,002045
SG02,2,非交易,09:10:00,1,002045
SG02,3,集合竞价报单,09:10:00,3,002045
SG02,4,集合竞价撮合,09:14:00,5,002045
SG02,5,非交易,09:15:00,1,002045
SG02,6,连续交易,09:15:00,2,002045
SG02,7,非交易,11:30:00,1,002045
SG02,8,连续交易,13:00:00,2,002045
SG02,9,非交易,15:15:00,1,002045
SG02,10,收盘,15:15:00,6,002045
SG02,1,开盘前,06:00:00,0,002046
SG02,2,非交易,09:10:00,1,002046
SG02,3,集合竞价报单,09:10:00,3,002046
SG02,4,集合竞价撮合,09:14:00,5,002046
SG02,5,非交易,09:15:00,1,002046
SG02,6,连续交易,09:15:00,2,002046
SG02,7,非交易,11:30:00,1,002046
SG02,8,连续交易,13:00:00,2,002046
SG02,9,非交易,15:15:00,1,002046
SG02,10,收盘,15:15:00,6,002046
SG02,1,开盘前,06:00:00,0,002047
SG02,2,非交易,09:10:00,1,002047
SG02,3,集合竞价报单,09:10:00,3,002047
SG02,4,集合竞价撮合,09:14:00,5,002047
SG02,5,非交易,09:15:00,1,002047
SG02,6,连续交易,09:15:00,2,002047
SG02,7,非交易,11:30:00,1,002047
SG02,8,连续交易,13:00:00,2,002047
SG02,9,非交易,15:15:00,1,002047
SG02,10,收盘,15:15:00,6,002047
SG02,1,开盘前,06:00:00,0,002048
SG02,2,非交易,09:10:00,1,002048
SG02,3,集合竞价报单,09:10:00,3,002048
SG02,4,集合竞价撮合,09:14:00,5,002048
SG02,5,非交易,09:15:00,1,002048
SG02,6,连续交易,09:15:00,2,002048
SG02,7,非交易,11:30:00,1,002048
SG02,8,连续交易,13:00:00,2,002048
SG02,9,非交易,15:15:00,1,002048
SG02,10,收盘,15:15:00,6,002048
SG02,1,开盘前,06:00:00,0,002049
SG02,2,非交易,09:10:00,1,002049
SG02,3,集合竞价报单,09:10:00,3,002049
SG02,4,集合竞价撮合,09:14:00,5,002049
SG02,5,非交易,09:15:00,1,002049
SG02,6,连续交易,09:15:00,2,002049
SG02,7,非交易,11:30:00,1,002049
SG02,8,连续交易,13:00:00,2,002049
SG02,9,非交易,15:15:00,1,002049
SG02,10,收盘,15:15:00,6,002049
SG02,1,开盘前,06:00:00,0,002050
SG02,2,非交易,09:10:00,1,002050
SG02,3,集合竞价报单,09:10:00,3,002050
SG02,4,集合竞价撮合,09:14:00,5,002050
SG02,5,非交易,09:15:00,1,002050
SG02,6,连续交易,09:15:00,2,002050
SG02,7,非交易,11:30:00,1,002050
SG02,8,连续交易,13:00:00,2,002050
SG02,9,非交易,15:15:00,1,002050
SG02,10,收盘,15:15:00,6,002050
SG02,1,开盘前,06:00:00,0,002051
SG02,2,非交易,09:10:00,1,002051
SG02,3,集合竞价报单,09:10:00,3,002051
SG02,4,集合竞价撮合,09:14:00,5,002051
SG02,5,非交易,09:15:00,1,002051
SG02,6,连续交易,09:15:00,2,002051
SG02,7,非交易,11:30:00,1,002051
SG02,8,连续交易,13:00:00,2,002051
SG02,9,非交易,15:15:00,1,002051
SG02,10,收盘,15:15:00,6,002051
SG02,1,开盘前,06:00:00,0,002052
SG02,2,非交易,09:10:00,1,002052
SG02,3,集合竞价报单,09:10:00,3,002052
SG02,4,集合竞价撮合,09:14:00,5,002052
SG02,5,非交易,09:15:00,1,002052
SG02,6,连续交易,09:15:00,2,002052
SG02,7,非交易,11:30:00,1,002052
SG02,8,连续交易,13:00:00,2,002052
SG02,9,非交易,15:15:00,1,002052
SG02,10,收盘,15:15:00,6,002052
SG02,1,开盘前,06:00:00,0,002053
SG02,2,非交易,09:10:00,1,002053
SG02,3,集合竞价报单,09:10:00,3,002053
SG02,4,集合竞价撮合,09:14:00,5,002053
SG02,5,非交易,09:15:00,1,002053
SG02,6,连续交易,09:15:00,2,002053
SG02,7,非交易,11:30:00,1,002053
SG02,8,连续交易,13:00:00,2,002053
SG02,9,非交易,15:15:00,1,002053
SG02,10,收盘,15:15:00,6,002053
SG02,1,开盘前,06:00:00,0,002054
SG02,2,非交易,09:10:00,1,002054
SG02,3,集合竞价报单,09:10:00,3,002054
SG02,4,集合竞价撮合,09:14:00,5,002054
SG02,5,非交易,09:15:00,1,002054
SG02,6,连续交易,09:15:00,2,002054
SG02,7,非交易,11:30:00,1,002054
SG02,8,连续交易,13:00:00,2,002054
SG02,9,非交易,15:15:00,1,002054
SG02,10,收盘,15:15:00,6,002054
SG02,1,开盘前,06:00:00,0,002055
SG02,2,非交易,09:10:00,1,002055
SG02,3,集合竞价报单,09:10:00,3,002055
SG02,4,集合竞价撮合,09:14:00,5,002055
SG02,5,非交易,09:15:00,1,002055
SG02,6,连续交易,09:15:00,2,002055
SG02,7,非交易,11:30:00,1,002055
SG02,8,连续交易,13:00:00,2,002055
SG02,9,非交易,15:15:00,1,002055
SG02,10,收盘,15:15:00,6,002055
SG02,1,开盘前,06:00:00,0,002056
SG02,2,非交易,09:10:00,1,002056
SG02,3,集合竞价报单,09:10:00,3,002056
SG02,4,集合竞价撮合,09:14:00,5,002056
SG02,5,非交易,09:15:00,1,002056
SG02,6,连续交易,09:15:00,2,002056
SG02,7,非交易,11:30:00,1,002056
SG02,8,连续交易,13:00:00,2,002056
SG02,9,非交易,15:15:00,1,002056
SG02,10,收盘,15:15:00,6,002056
SG02,1,开盘前,06:00:00,0,002057
SG02,2,非交易,09:10:00,1,002057
SG02,3,集合竞价报单,09:10:00,3,002057
SG02,4,集合竞价撮合,09:14:00,5,002057
SG02,5,非交易,09:15:00,1,002057
SG02,6,连续交易,09:15:00,2,002057
SG02,7,非交易,11:30:00,1,002057
SG02,8,连续交易,13:00:00,2,002057
SG02,9,非交易,15:15:00,1,002057
SG02,10,收盘,15:15:00,6,002057
SG02,1,开盘前,06:00:00,0,002058
SG02,2,非交易,09:10:00,1,002058
SG02,3,集合竞价报单,09:10:00,3,002058
SG02,4,集合竞价撮合,09:14:00,5,002058
SG02,5,非交易,09:15:00,1,002058
SG02,6,连续交易,09:15:00,2,002058
SG02,7,非交易,11:30:00,1,002058
SG02,8,连续交易,13:00:00,2,002058
SG02,9,非交易,15:15:00,1,002058
SG02,10,收盘,15:15:00,6,002058
SG02,1,开盘前,06:00:00,0,002059
SG02,2,非交易,09:10:00,1,002059
SG02,3,集合竞价报单,09:10:00,3,002059
SG02,4,集合竞价撮合,09:14:00,5,002059
SG02,5,非交易,09:15:00,1,002059
SG02,6,连续交易,09:15:00,2,002059
SG02,7,非交易,11:30:00,1,002059
SG02,8,连续交易,13:00:00,2,002059
SG02,9,非交易,15:15:00,1,002059
SG02,10,收盘,15:15:00,6,002059
SG02,1,开盘前,06:00:00,0,002060
SG02,2,非交易,09:10:00,1,002060
SG02,3,集合竞价报单,09:10:00,3,002060
SG02,4,集合竞价撮合,09:14:00,5,002060
SG02,5,非交易,09:15:00,1,002060
SG02,6,连续交易,09:15:00,2,002060
SG02,7,非交易,11:30:00,1,002060
SG02,8,连续交易,13:00:00,2,002060
SG02,9,非交易,15:15:00,1,002060
SG02,10,收盘,15:15:00,6,002060
SG02,1,开盘前,06:00:00,0,002061
SG02,2,非交易,09:10:00,1,002061
SG02,3,集合竞价报单,09:10:00,3,002061
SG02,4,集合竞价撮合,09:14:00,5,002061
SG02,5,非交易,09:15:00,1,002061
SG02,6,连续交易,09:15:00,2,002061
SG02,7,非交易,11:30:00,1,002061
SG02,8,连续交易,13:00:00,2,002061
SG02,9,非交易,15:15:00,1,002061
SG02,10,收盘,15:15:00,6,002061
SG02,1,开盘前,06:00:00,0,002062
SG02,2,非交易,09:10:00,1,002062
SG02,3,集合竞价报单,09:10:00,3,002062
SG02,4,集合竞价撮合,09:14:00,5,002062
SG02,5,非交易,09:15:00,1,002062
SG02,6,连续交易,09:15:00,2,002062
SG02,7,非交易,11:30:00,1,002062
SG02,8,连续交易,13:00:00,2,002062
SG02,9,非交易,15:15:00,1,002062
SG02,10,收盘,15:15:00,6,002062
SG02,1,开盘前,06:00:00,0,002063
SG02,2,非交易,09:10:00,1,002063
SG02,3,集合竞价报单,09:10:00,3,002063
SG02,4,集合竞价撮合,09:14:00,5,002063
SG02,5,非交易,09:15:00,1,002063
SG02,6,连续交易,09:15:00,2,002063
SG02,7,非交易,11:30:00,1,002063
SG02,8,连续交易,13:00:00,2,002063
SG02,9,非交易,15:15:00,1,002063
SG02,10,收盘,15:15:00,6,002063
SG02,1,开盘前,06:00:00,0,002064
SG02,2,非交易,09:10:00,1,002064
SG02,3,集合竞价报单,09:10:00,3,002064
SG02,4,集合竞价撮合,09:14:00,5,002064
